time,seconds_elapsed,magneticBearing
1779786820356537600,199.38953759765624,195.40602246426988
1779786820366620400,199.39962036132812,196.31958272912416
1779786820376704500,199.40970458984376,195.99378433687184
1779786820386787300,199.41978735351563,195.77126108979067
1779786820396871700,199.42987158203124,196.5181502102708
1779786820406954500,199.43995458984375,196.5375311382624
1779786820417038300,199.45003833007812,197.11392940048452
1779786820427121400,199.46012133789063,197.19172552465548
1779786820437205500,199.47020556640626,197.26825505610302
1779786820447289300,199.48028930664063,196.32928283671959
1779786820457372400,199.4903723144531,196.43906258012925
1779786820467456500,199.50045654296875,196.5811515766011
1779786820477539600,199.51053955078126,196.36442814266397
1779786820487623400,199.52062353515626,195.89621076886596
1779786820497706500,199.53070654296874,195.91269802848055
1779786820507790600,199.54079052734374,195.3665918442451
1779786820517873400,199.55087329101562,196.31826325061454
1779786820527957500,199.56095751953126,195.6385290603714
1779786820538040300,199.57104028320313,196.38203131381871
1779786820548124700,199.58112475585938,196.87280401292824
1779786820558208500,199.59120849609374,196.49388386382392
1779786820568291300,199.60129125976562,197.3407899449986
1779786820578375700,199.61137573242186,197.82856212858883
1779786820588458500,199.62145849609374,198.9347635965694
1779786820598542300,199.63154223632813,198.56550211466407
1779786820608625400,199.64162548828125,199.30711285121663
1779786820618709500,199.65170947265625,199.1154932979464
1779786820628792600,199.66179248046876,197.70871386489063
1779786820638876400,199.67187646484376,197.22872019681176
1779786820648960500,199.68196044921876,198.199511742283
1779786820659043600,199.69204370117188,198.31096615876564
1779786820669127400,199.70212744140625,196.9037881284165
1779786820679210500,199.71221044921876,195.66506591949724
1779786820689294600,199.72229467773437,194.8559810345937
1779786820699377700,199.73237768554688,195.51180204947048
1779786820709461500,199.74246142578124,195.46050807234226
1779786820719544300,199.75254443359376,195.82877483642574
1779786820729628700,199.76262866210936,196.34540311894503
1779786820739712500,199.77271240234376,196.49694241998205
1779786820749795300,199.78279541015624,197.64299834281482
1779786820759879700,199.79287963867188,197.70709416805815
1779786820769962500,199.80296240234375,197.9588455055064
1779786820780046300,199.81304638671875,198.48859628311675
1779786820790129400,199.82312939453124,198.55543886740628
1779786820800213500,199.83321362304687,198.38390775119075
1779786820810296600,199.84329663085938,198.86770911793158
1779786820820380400,199.85338037109375,199.20204553142864
1779786820830463500,199.86346337890626,198.98041718142133
1779786820840547600,199.87354760742187,198.2613903016828
1779786820850631400,199.88363134765626,197.732358627811
1779786820860714500,199.89371459960938,197.31109809920724
1779786820870798600,199.90379858398438,197.31507394775062
1779786820880881700,199.91388159179687,197.65576352864275
1779786820890965500,199.92396557617187,197.6487601344363
1779786820901048300,199.93404833984374,197.41318740398694
1779786820911132700,199.94413256835938,199.1811034479357
1779786820921215500,199.95421557617186,199.64078717559738
1779786820931299300,199.96429931640625,199.0061993695566
1779786820941383700,199.9743837890625,200.29747462098706
1779786820951466500,199.98446655273438,200.3463186278768
1779786820961550600,199.99455053710938,201.06382223312022
1779786820971633400,200.00463330078125,199.8501453020074
1779786820981717500,200.0147175292969,199.6815730119196
1779786820991800600,200.02480053710937,199.21267093467142
1779786821001884400,200.03488452148437,198.7861274901364
1779786821011967500,200.04496752929688,198.67792119425476
1779786821022051600,200.05505151367188,197.48921884742455
1779786821032135400,200.06513549804689,198.07247938777715
1779786821042218800,200.07521875,197.14482342166124
1779786821052302800,200.085302734375,197.509235441572
1779786821062386000,200.09538598632813,197.14434551984624
1779786821072469800,200.1054697265625,197.8475763694469
1779786821082552600,200.11555249023436,197.9687167337259
1779786821092637000,200.12563696289064,198.86704430522363
1779786821102719700,200.1357197265625,199.79654305356217
1779786821112803600,200.14580346679688,200.51968293380986
1779786821122888000,200.15588793945312,199.294186312225
1779786821132970800,200.165970703125,200.10920590593116
1779786821143054800,200.17605493164064,199.6783923268694
1779786821153137700,200.1861376953125,200.32625771553367
1779786821163221800,200.1962216796875,199.352691555352
1779786821173304800,200.20630493164063,199.28983543162533
1779786821183388700,200.216388671875,199.51432978054888
1779786821193471700,200.2264716796875,199.08263351236405
1779786821203555800,200.23655590820312,198.14916969143587
1779786821213638700,200.246638671875,198.58034964053468
1779786821223722800,200.25672265625,198.86764403165657
1779786821233806800,200.26680688476563,198.73298035663845
1779786821243890000,200.2768898925781,198.6528856332059
1779786821253973800,200.2869738769531,199.72213578204162
1779786821264056600,200.297056640625,199.50710389494824
1779786821274141000,200.30714086914062,199.95739732739943
1779786821284223700,200.3172236328125,199.9679618154954
1779786821294307600,200.3273076171875,200.89667713090506
1779786821304390700,200.337390625,200.54711742615206
1779786821314474800,200.34747485351562,201.26795906464034
1779786821324558800,200.35755883789062,200.59987405065732
1779786821334641700,200.3676416015625,200.63145842371665
1779786821344725800,200.37772583007813,200.6154639211118
1779786821354808800,200.38780883789062,200.08335114392878
1779786821364892700,200.397892578125,200.38957255717102
1779786821374975700,200.40797583007813,199.33657327248474
1779786821385059800,200.41805981445313,199.32705606865758
1779786821395143000,200.4281428222656,198.57099390981216
1779786821405226800,200.4382268066406,199.2039823997952
1779786821415310800,200.44831079101561,199.25731733084294
1779786821425394000,200.45839379882813,199.50700605019114
1779786821435477800,200.46847778320313,199.27222411008697
1779786821445560600,200.478560546875,200.7953118159526
1779786821455645000,200.48864501953125,200.80076266566303
1779786821465727700,200.49872778320312,201.86698497303155
1779786821475811800,200.50881176757812,202.23170505276192
1779786821485894700,200.51889477539063,202.3760301059838
1779786821495978800,200.52897875976564,201.73971014611112
1779786821506062800,200.53906274414064,200.639652874662
1779786821516145700,200.54914575195312,200.66857250085627
1779786821526229800,200.55922973632812,200.8645336462793
1779786821536312800,200.56931274414063,200.56066371030224
1779786821546396700,200.57939672851563,200.38461924814155
1779786821556479700,200.58947973632812,199.7495177765385
1779786821566563800,200.59956372070312,199.2784949957472
1779786821576647000,200.60964697265624,199.06716690815526
1779786821586730800,200.61973071289063,199.070157834726
1779786821596813600,200.6298134765625,199.408257208672
1779786821606898000,200.63989794921875,199.287104371254
1779786821616981800,200.6499816894531,199.40742630899518
1779786821627064800,200.66006494140626,199.37976341015784
1779786821637149000,200.67014892578126,199.82757136797656
1779786821647231700,200.68023168945314,199.84035333779656
1779786821657315800,200.69031591796875,200.64329172610954
1779786821667398700,200.70039868164062,200.4093933146512
1779786821677482800,200.71048266601562,199.53826708469325
1779786821687565800,200.72056591796874,199.96377207829323
