time,seconds_elapsed,z,y,x
1779786621036473600,0.0694736328125,-0.061628833413124084,-0.14910836517810822,0.199702650308609
1779786621046555400,0.079555419921875,0.06215223670005798,-0.19484815001487732,0.29853150248527527
1779786621056636700,0.08963671875,-0.09609993547201157,-0.21130339801311493,0.32521629333496094
1779786621066718500,0.099718505859375,0.04893981292843819,-0.18748702108860016,0.3148033320903778
1779786621076800500,0.109800537109375,-0.05866917222738266,-0.14477556943893433,0.2596319019794464
1779786621086881300,0.11988134765625,0.09459947794675827,-0.1094261035323143,0.22188372910022736
1779786621096963300,0.12996337890625,-0.00711478665471077,-0.10910382866859436,0.1909601241350174
1779786621107045400,0.14004541015625,0.1029248982667923,-0.10778290033340454,0.17939241230487823
1779786621117126400,0.15012646484375,0.005520292092114687,-0.12700316309928894,0.16919775307178497
1779786621127208400,0.16020849609375,0.08276847749948502,-0.171229749917984,0.19554360210895538
1779786621137290500,0.17029052734375,-0.007346766069531441,-0.2259015142917633,0.22211621701717377
1779786621147371500,0.18037158203125,0.04128601774573326,-0.2067408561706543,0.2465057075023651
1779786621157453600,0.19045361328125,-0.03232601657509804,-0.15397858619689941,0.24897585809230804
1779786621167534600,0.20053466796875,-0.03361951559782028,-0.09566947817802429,0.221374049782753
1779786621177616600,0.21061669921875,-0.09389716386795044,-0.03183816745877266,0.16000819206237793
1779786621187698700,0.22069873046875,-0.10049888491630554,0.028968987986445427,0.09275779128074646
1779786621197779500,0.230779541015625,-0.0909605324268341,0.07623936980962753,0.03098302334547043
1779786621207861500,0.240861572265625,-0.07493948936462402,0.059689417481422424,-0.02022636868059635
1779786621217943600,0.250943603515625,-0.03501952067017555,-0.0020183867309242487,-0.029425036162137985
1779786621228024600,0.261024658203125,-0.0721043050289154,-0.03412545472383499,0.002481764415279031
1779786621238106400,0.2711064453125,-0.061827950179576874,-0.03496944531798363,0.05250468850135803
1779786621248188400,0.2811884765625,-0.10488194227218628,-0.015385091304779053,0.09208511561155319
1779786621258269400,0.29126953125,-0.12255299836397171,-0.01117027085274458,0.12574364244937897
1779786621268351500,0.3013515625,-0.13396304845809937,-0.041919395327568054,0.14183738827705383
1779786621278433500,0.31143359375,-0.141305610537529,-0.06463116407394409,0.13310016691684723
1779786621288514600,0.3215146484375,-0.13843339681625366,-0.04290323331952095,0.09709236770868301
1779786621298596600,0.3315966796875,-0.13906095921993256,0.0019262535497546196,0.0466739647090435
1779786621308678700,0.3416787109375,-0.14518782496452332,0.09441224485635757,0.010725283995270729
1779786621318759400,0.351759521484375,-0.1589144766330719,0.1911383718252182,-0.005171771161258221
1779786621328841500,0.361841552734375,-0.1684560477733612,0.2561567723751068,-0.0103718601167202
1779786621338923500,0.371923583984375,-0.1675521284341812,0.25473883748054504,-0.01504562795162201
1779786621349004500,0.382004638671875,-0.14825433492660522,0.22352471947669983,0.004483599215745926
1779786621359086600,0.392086669921875,-0.13269200921058655,0.18238577246665955,0.03444712609052658
1779786621369168600,0.402168701171875,-0.12402660399675369,0.1140674352645874,0.05967338755726814
1779786621379249700,0.412249755859375,-0.12956789135932922,0.018540184944868088,0.06025121361017227
1779786621389331500,0.42233154296875,-0.14787524938583374,-0.05490979924798012,0.019759712740778923
1779786621399413500,0.43241357421875,-0.12987902760505676,-0.02927241101861,-0.034820158034563065
1779786621409494500,0.44249462890625,-0.11976435780525208,0.03264102339744568,-0.09814906120300293
1779786621419576300,0.452576416015625,-0.11368730664253235,0.10021238029003143,-0.14615678787231445
1779786621429658400,0.462658447265625,-0.10923183709383011,0.19232818484306335,-0.17474102973937988
1779786621439739400,0.472739501953125,-0.10469456762075424,0.2666178047657013,-0.20009583234786987
1779786621449821400,0.482821533203125,-0.1126563549041748,0.25037065148353577,-0.21194422245025635
1779786621459903500,0.492903564453125,-0.1431170105934143,0.1898677945137024,-0.24108754098415375
1779786621469984500,0.502984619140625,-0.17933706939220428,0.0902450680732727,-0.28112977743148804
1779786621480066600,0.513066650390625,-0.1751178354024887,0.0977967232465744,-0.2287340760231018
1779786621490148600,0.523148681640625,-0.20043836534023285,0.052323780953884125,-0.15654616057872772
1779786621500229600,0.533229736328125,-0.2056788057088852,0.024201631546020508,-0.06402426213026047
1779786621510311700,0.543311767578125,-0.21077290177345276,-0.004009765572845936,-0.000613063108175993
1779786621520393700,0.553393798828125,-0.2185829132795334,-0.0705496072769165,-0.00527622876688838
1779786621530474500,0.563474609375,-0.20519201457500458,-0.10312965512275696,-0.05987768992781639
1779786621540556500,0.573556640625,-0.15032066404819489,-0.0865016058087349,-0.13008156418800354
1779786621550638300,0.583638427734375,-0.03734910860657692,0.0018719267100095749,-0.21131597459316254
1779786621560719600,0.5937197265625,0.044199466705322266,0.17727427184581757,-0.2579631209373474
1779786621570801400,0.603801513671875,0.05866415798664093,0.3664311468601227,-0.2743375599384308
1779786621580882400,0.61388232421875,0.04774037003517151,0.4879869520664215,-0.17453087866306305
1779786621590964500,0.623964599609375,-0.05544087663292885,0.4388399124145508,0.07535938173532486
1779786621601046500,0.634046630859375,-0.088422030210495,0.24451309442520142,0.17417177557945251
1779786621611127600,0.64412744140625,-0.030234089121222496,0.05711550638079643,0.23315413296222687
1779786621621209600,0.654209716796875,0.08232446014881134,-0.136504128575325,0.29871228337287903
1779786621631291600,0.664291748046875,0.20213130116462708,-0.21433980762958527,0.35724854469299316
1779786621641372400,0.674372314453125,0.30285730957984924,-0.11483624577522278,0.40148016810417175
1779786621651454500,0.684454345703125,0.3645515441894531,0.0791127160191536,0.43299999833106995
1779786621661536500,0.69453662109375,0.40861520171165466,0.20552462339401245,0.4091493487358093
1779786621671617500,0.704617431640625,0.43450966477394104,0.2242136150598526,0.31342947483062744
1779786621681699600,0.714699462890625,0.4565713703632355,0.19042056798934937,0.12134204804897308
1779786621691781600,0.72478173828125,0.46949276328086853,0.1746852695941925,-0.06835997849702835
1779786621701862700,0.734862548828125,0.4221901595592499,0.13390925526618958,-0.13784626126289368
1779786621711944700,0.74494482421875,0.3318062126636505,0.05757134035229683,-0.07860423624515533
1779786621722026500,0.755026611328125,0.2297065556049347,-0.056924812495708466,-0.0004154425114393234
1779786621732107500,0.765107421875,0.1785901039838791,-0.10317326337099075,0.011027893982827663
1779786621742189300,0.775189208984375,0.14108926057815552,-0.024201586842536926,-0.05988410860300064
1779786621752271400,0.785271240234375,0.0897994413971901,0.07065781950950623,-0.11268846690654755
1779786621762352400,0.795352294921875,0.05426938831806183,0.12996512651443481,-0.07757638394832611
1779786621772434400,0.805434326171875,0.021130075678229332,0.09615202248096466,-0.0202875304967165
1779786621782516500,0.8155166015625,0.008296439424157143,0.004051658790558577,0.009987615048885345
1779786621792597500,0.825597412109375,-0.013319106772542,-0.06342592090368271,-0.010402876883745193
1779786621802679600,0.835679443359375,-0.0005066851153969765,-0.08647974580526352,-0.048399195075035095
1779786621812761600,0.84576171875,-0.017130136489868164,-0.056060586124658585,-0.08643472194671631
