time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1779786677000349200,56.03334912109375,-20.501730679534376,1.8370140311340633,55.42269206536422,20.991844947112508,7.138676882721484,302.2651672363281,4.970003493740994,3.020530136414989,105.9451145942578,1.841024474275807
1779786678000355800,57.03335595703125,-20.394880008883774,1.8552950648959479,69.17999099103017,20.9918501065659,7.245527553372085,302.2651672363281,5.021086246343201,2.9348304788474544,105.94510195500473,1.5204133443421262
1779786679000362800,58.03336279296875,-20.374620651826262,1.8016915415964503,64.94363178514004,20.991864028610156,7.265786910429597,302.2651672363281,5.06432982643947,2.8595629809158614,105.94509053454024,1.6319448792842013
1779786680000370400,59.033370361328124,-20.25262255780399,1.7942056009158043,67.27446004119176,20.991869873616874,7.387785004451871,302.2651672363281,5.074831276636223,2.84088446552541,105.94507538039667,1.459785820265793
1779786681000376300,60.033376220703126,-20.256096359342337,1.8889759237821928,81.33968267732267,20.991873572565193,7.384311202913523,302.2651672363281,5.048978568820267,2.886581445998447,105.9450693695201,1.2075430280017025
1779786682000384300,61.03338427734375,-20.284269431605935,1.8186943581947608,99.38355457941955,20.991880208264284,7.356138130649924,302.2651672363281,5.030167387106584,2.919238443580476,105.94505763411703,1.0209415843033902
1779786683000390400,62.03339038085937,-20.23876954242587,1.8277248992256108,114.05478138802245,20.991886213625225,7.4016380198299885,302.2651672363281,5.055472284171938,2.875193387714677,105.94504856939211,0.8919800910191007
1779786684000396300,63.033396240234374,-20.447411219589412,2.558710344300897,180,20.99187103905172,7.192996342666447,302.2651672363281,5.127700356329808,2.744307943450223,105.94503930801073,0.903725649960329
1779786685000403500,64.03340356445312,-20.83862736914307,2.1205778790730254,180,20.991874187695398,6.801780193112791,302.2651672363281,5.1204158833690805,2.7578756705352903,105.9450345513892,0.8325746792989119
1779786686000410600,65.03341064453124,-20.85094341263175,1.804774610946186,72.65866150360723,20.99188420468947,6.789464149624109,302.2651672363281,5.116778317294615,2.764618723161031,105.94502538835789,1.2636959448826885
1779786687000416500,66.03341650390625,-20.840061102062464,1.9659517888003135,69.71028915772024,20.991896380743036,6.800346460193396,291.76100579638575,5.04944588344342,2.885763902845334,105.94501421521451,1.4609132081308032
1779786688000423000,67.0334228515625,-20.896533492021263,1.0362986418502753,180,20.991900363568845,6.743874070234597,311.40393377421896,4.9810874392957745,3.0022166735395204,105.94501441840715,0
1779786689000430000,68.03343017578125,-20.601842822507024,1.6381784502799528,55.59650237412491,20.991926767334288,7.038564739748836,314.4115825812612,4.972515309040545,3.016393298982455,105.94498231043393,1.798254265505128
1779786690000456700,69.03345678710937,-20.47558063827455,1.6457642910511383,60.98160284850625,20.991944095503868,7.164826923981309,324.039076252857,4.963562439213421,3.031102925474249,105.94496773320031,1.7766185164991393
1779786691000443000,70.03344287109375,-20.3414570922032,2.109021664150052,47.14024865695182,20.991970743859873,7.2989504700526595,334.71183838092236,4.935123443235213,3.0771892422824845,105.94495626762345,2.354955024964305
1779786692000449000,71.03344897460937,-20.18509217724204,1.9721904997639834,28.721209396717537,20.99201094909868,7.455315385013819,8.854497769575481,4.914825337624741,3.1095062201948855,105.94496648375296,2.9785664178072397
1779786693000455700,72.03345556640625,-19.896967696025968,1.9752343933244405,23.192375139845083,20.99205222266776,7.743439866229892,347.88166851321785,4.888628978667733,3.150530707947299,105.94494213429365,3.8862275968201714
1779786694000461300,73.03346142578125,-19.806515844538808,2.011343784370375,21.10123819344039,20.992097535777905,7.8338917177170515,347.5161987389197,4.875645523315107,3.170586343843389,105.94493136194173,4.435524922246646
1779786695000468000,74.03346801757813,-19.7039662823081,2.0395904752391516,21.272142420294404,20.992140038779265,7.936441279947758,344.1365338135686,4.877938332188617,3.1670577292107827,105.94491489671725,4.543285495536684
1779786696000475000,75.03347485351563,-19.6207071878016,1.9756276502302839,26.031011250948602,20.99217283883866,8.01970037445426,337.0092590694027,4.8773334271937046,3.1679892160119083,105.94489604617397,3.8674400388589523
1779786697000483000,76.03348315429687,-19.516269388608634,2.569254119659779,34.40228311818028,20.992203796485555,8.124138173647225,325.98734504661917,4.997195517782678,3.058496189516409,105.94486534839237,3.9702145355579557
1779786698000487000,77.03348681640625,-19.40499760955572,2.576484999558918,49.29445297172294,20.99221675076679,8.235409952700138,321.34984303673116,5.587030514590963,2.9002599169386136,105.94485127151239,3.0439112249104094
1779786699000495900,78.03349584960938,-19.27124830055982,2.4435769058318932,42.209223646480886,20.99223463851573,8.36915926169604,312.24342155828464,6.158544163383791,2.753411610934343,105.94481779497112,3.4304805877320796
1779786700000500700,79.03350073242187,-19.139364678412676,2.8853910511173737,39.249518970800004,20.992238880920763,8.501042883843184,294.57914020946157,6.66594875759462,2.6869653060237235,105.94477304307493,3.627446925765104
1779786701000506400,80.03350634765626,-19.15526050515473,2.2830282555562036,17.372114657429627,20.992243416101363,8.48514705710113,281.32232614424294,5.647883399713427,2.8801094248199193,105.94469050391999,6.026406960782643
1779786702000513300,81.03351318359375,-19.061258810572326,1.9525730828958778,17.353614616084563,20.992241306269484,8.579148751683533,271.0778382778059,5.35605115567649,2.9013499263526086,105.94463810508859,5.382365414777765
1779786703000523500,82.0335234375,-19.038214715197682,2.44736059372326,20.795391208470225,20.992240886749926,8.602192847058177,268.9730654396624,5.435779124187549,2.8362774251568186,105.94458338788307,5.256217621295492
1779786704000529700,83.03352978515625,-19.077339596115053,2.2935996724947367,19.49412411931798,20.992240791057686,8.563067966140807,260.8068542480469,5.5939570072523415,2.7013107446636577,105.94451504596266,5.7944899947331905
1779786705000531200,84.03353125,-19.25255953427404,2.774261050120989,20.002037404605876,20.992241487860912,8.387848027981818,301.2295227050781,6.080888580877924,2.490062583495503,105.9444405773672,6.256969008738378
1779786706000538400,85.03353833007813,-19.685822319239378,2.517766647051144,17.3366258961924,20.992248834254,7.954585243016481,301.2295227050781,5.917055786385357,2.4636148825598196,105.94438573237609,6.510551484310465
1779786707000544300,86.03354418945312,-19.878028539940715,2.055489396013429,15.697249590836542,20.992286316747055,7.7623790223151445,301.2295227050781,5.785809719886034,2.479891034458737,105.94434741635416,6.562288253762412
1779786708000550100,87.03355004882812,-19.965075375512242,2.5066614366325317,18.981830023485912,20.992321727369127,7.675332186743617,301.2295227050781,6.218073088935864,2.3299818008615425,105.94428522825969,6.724330365132519
1779786709000557000,88.03355712890625,-20.099409956485033,2.0102179316979654,16.25956956494961,20.992356851659263,7.540997605770826,301.148681640625,6.082600413900643,2.375721415283501,105.9442234828073,6.904620702056015
1779786710000566300,89.03356616210938,-20.116988902911544,1.8676755534715157,12.5792208604261,20.99239199384622,7.5234186593443155,301.148681640625,4.777526141975759,3.316591774024511,105.94416156930136,7.058222608476822
1779786711000568800,90.03356884765626,-20.08237119205296,1.860044337267012,12.76741056506629,20.992427237721472,7.558036370202899,301.148681640625,4.783258562162392,3.308318993127628,105.94409947665012,7.186792187079554
1779786712000576000,91.03357592773438,-20.039200983010232,1.6810235953810322,13.064719707864226,20.992453681762054,7.601206579245627,301.148681640625,4.788083685733135,3.3013317996234552,105.94405288754017,6.543061609449854
1779786713000581400,92.03358129882812,-19.923219582997262,2.0218825880243982,15.569396079145704,20.992483718434745,7.717187979258597,301.2341613769531,4.79978643877687,3.2842940146890762,105.94399999040266,6.430139540628266
1779786714000590300,93.03359033203125,-19.732139418832958,2.0556122133627834,15.118758287175213,20.992514986317527,7.908268143422902,301.2341613769531,4.8121523575473555,3.2661486066222194,105.94394508785014,6.505460952583412
1779786715000594200,94.03359423828125,-19.46585677843541,2.040843901332469,14.053117626965653,20.992550963269533,8.17455078382045,301.2341613769531,4.832299028413064,3.236266851294403,105.94388191675255,6.9576536231709705
1779786716000603100,95.03360302734374,-19.20082419924438,2.3398477993559297,14.77960696052087,20.992588309090213,8.43958336301148,301.25030517578125,4.858899677470697,3.1961900689827556,105.94381637753958,7.328019329173551
1779786717000606500,96.0336064453125,-19.042076063342392,2.212437895189281,14.211079154798846,20.992623062595012,8.598331498913467,300.2325439453125,4.880197159404876,3.163575938416118,105.9437548314692,7.2922110913203735
1779786718000613000,97.03361303710938,-18.969118752516806,2.241562477707887,14.387020883699039,20.99265793018745,8.671288809739053,301.37042236328125,4.901982029048743,3.129713919781167,105.94369284365195,7.290241838720507
1779786719000618500,98.03361840820313,-18.982704719528556,2.2847815578101787,13.996676723110555,20.99269880011991,8.657702842727304,301.37042236328125,4.932220222053882,3.105089048791038,105.94362146444998,7.613893745110094
1779786720000624600,99.03362475585938,-19.102729054167867,2.285175479471667,13.986712194855947,20.99273851929776,8.537678508087993,301.37042236328125,5.032470706565584,3.0820972406238543,105.94355209502767,7.804310999563977
1779786721000633000,100.03363305664062,-19.281548558734357,2.0248410344508687,12.330687054191966,20.992778617393363,8.358859003521502,301.37042236328125,4.9509733753874885,3.0710301571209797,105.94348206383042,7.896875841653207
1779786722000637000,101.03363696289063,-19.470737707801163,2.039782791458047,12.069378462649183,20.992815352791634,8.169669854454696,301.37042236328125,4.970848602854801,3.051984663565095,105.9434179055736,7.871889901045088
1779786723000642800,102.03364282226562,-19.658919694833457,1.8401393746948025,10.880901715189214,20.99284982324521,7.981487867422402,300.3188781738281,4.951372333152844,3.050975098436138,105.94335646688059,8.045437747787387
1779786724000650800,103.03365063476562,-19.788668158464134,2.0505755193950272,12.391531212965242,20.992885734008166,7.851739403791726,301.0928649902344,4.96575449794404,3.027510412688512,105.94329096183932,7.921551237375557
1779786725000655400,104.0336552734375,-19.7934012664482,2.0151984053939422,13.363414433120754,20.99292398689205,7.84700629580766,301.0928649902344,4.9683011809862165,3.0233293581414187,105.94322341930948,7.249568577136601
1779786726000662300,105.03366235351562,-19.783386391587555,1.8217621156838508,16.184117851495284,20.99295685361232,7.857021170668304,301.0928649902344,5.027779685684653,2.9328357701958976,105.94316538704985,6.873203192210008
1779786727000668400,106.03366845703125,-19.74439836014062,2.1816518920575048,21.280801275576632,20.992980076486337,7.896009202115238,301.0928649902344,5.686855652860996,2.603727986927996,105.94310006796191,6.844787680384319
1779786728000675300,107.03367529296875,-19.720669807866216,1.5685226997665322,23.289551143480377,20.993019941078277,7.919737754389644,301.0928649902344,6.867433078125376,2.071022369273933,105.94304818142659,6.9137967502386495
1779786729000680000,108.03367993164062,-19.757519270293415,1.5300895600958861,21.373449660949753,20.993061565841888,7.882888291962445,301.0928649902344,7.44275269770775,1.6671048882449977,105.94298408542627,7.172815775832984
1779786730000686600,109.0336865234375,-19.8117467276752,1.9192848752201077,23.237986134765595,20.99310162453126,7.82866083458066,301.0928649902344,8.964358616652342,1.4492590202902795,105.94293209515503,7.168328026736256
1779786731000692500,110.0336923828125,-19.898792266845703,2.23120939515474,17.744144255293975,20.99315966871198,7.741615295410156,295.57940673828125,7.2925482525638134,2.0055841322198713,105.94287977008429,7.729804593802365
1779786732000698000,111.03369799804688,-19.901850345544517,1.9726381782595148,15.185629586227561,20.993188582808635,7.738557216711342,301.6638488769531,6.73057830999805,2.3070881565536308,105.94279593545441,8.350073157226353
1779786733000706600,112.03370654296874,-19.783485249616206,1.6828683333747976,13.587789916721198,20.993232247421492,7.856922312639654,301.6638488769531,6.261760008080498,2.4803709226086106,105.94272054674036,8.857019660060404
1779786734000711400,113.03371142578125,-19.542412440292537,1.9154619411162532,15.262203920134448,20.993276294541356,8.097995121963322,301.854248046875,6.527220556220782,2.393757173342236,105.94264472856408,9.051702082844537
1779786735000717000,114.03371704101562,-19.267690430395305,2.1763636400809383,17.44269100350773,20.993324728543566,8.372717131860554,301.37261962890625,7.768234376369364,1.7820120247737155,105.94256078117738,9.406557346236053
1779786736000723700,115.0337236328125,-19.106188014149666,2.3008747009552377,14.92531149500429,20.99337016677981,8.534219548106194,301.7572937011719,8.251400207908782,1.4483002362301924,105.94248175006007,9.656473290043136
1779786737000730600,116.03373071289063,-19.005173191428185,1.9722035191252945,10.435219373421576,20.993411987068452,8.635234370827675,301.7572937011719,7.351717278979774,1.9408851535803069,105.94240992638932,9.460663650503243
